timestamp,valence,arousal,stress_score,dominant_zone,pitch,jitter,shimmer
2026-03-15T11:34:29.234877,-0.4872,0.0578,0.3725,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.306969,-0.2037,0.1862,0.2950,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.378154,-0.0761,0.2082,0.2421,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.461575,-0.1452,0.2401,0.2927,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.515808,-0.4575,-0.0593,0.2991,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.550223,-0.3171,0.0138,0.2654,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.591348,-0.2285,-0.1216,0.1535,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:29.633605,0.0079,0.1052,0.1487,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.670017,-0.0974,0.0872,0.1923,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.703052,-0.5345,0.4902,0.6123,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:29.741531,0.1482,0.1365,0.0941,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.789290,-0.3058,0.0442,0.2750,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.852003,-0.4682,0.2972,0.4827,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.919592,-0.3272,0.2583,0.3928,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:29.988791,-0.2544,0.3878,0.4211,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:30.069553,-0.3621,0.2958,0.4290,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.153301,-0.1940,0.0638,0.2289,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.201256,-0.2394,0.2993,0.3693,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.217725,-0.3209,0.1657,0.3433,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.258690,-0.0826,0.4202,0.3514,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.302854,-0.2116,0.3484,0.3800,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:30.486831,-0.2810,0.2688,0.3749,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.635677,-0.5753,0.2855,0.5304,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.768251,-0.5651,0.1263,0.4457,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.849529,-0.3782,-0.0341,0.2720,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:30.947863,-0.2073,0.3839,0.3956,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:31.012501,-0.1733,0.2327,0.3030,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.068146,-0.5032,0.2146,0.4589,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.109493,-0.4213,0.1140,0.3677,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.141551,-0.4096,0.2874,0.4485,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.183235,-0.3927,-0.3316,0.1305,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:31.227418,-0.1337,-0.0402,0.1468,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.266199,-0.2290,0.1939,0.3114,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.307772,-0.0370,0.2968,0.2669,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.344811,-0.2834,0.3112,0.3973,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:31.392567,-0.2266,0.3224,0.3745,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:31.453097,-0.4424,0.3173,0.4799,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:31.522832,-0.3797,0.3649,0.4723,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:31.604039,-0.3658,0.4244,0.4951,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:31.690902,-0.1263,0.2802,0.3033,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.768851,-0.4364,-0.2533,0.1916,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:31.869096,-0.2911,0.1559,0.3235,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:31.927083,-0.3531,0.3799,0.4665,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:31.985518,-0.0714,-0.1481,0.0616,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.032968,-0.4846,0.1530,0.4188,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.088460,-0.1687,-0.0976,0.1356,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.141852,-0.5090,0.3757,0.5424,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:32.197012,-0.4074,0.3498,0.4786,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:32.228097,0.1556,-0.1205,0.0000,calm,0.00,0.0000,0.0000
2026-03-15T11:34:32.289933,-0.1489,0.1952,0.2721,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.374559,-0.3409,0.2619,0.4014,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.532844,-0.0359,-0.0707,0.0826,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.576726,0.0947,0.5112,0.3082,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.611956,-0.1629,0.1638,0.2633,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.650991,-0.3077,0.2476,0.3777,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.686679,-0.0692,-0.1172,0.0760,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.725199,-0.5208,0.1326,0.4267,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.764871,-0.2735,-0.0068,0.2334,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.824327,-0.1385,0.3657,0.3521,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:32.922959,-0.6049,0.1580,0.4814,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.023237,-0.0993,0.1215,0.2104,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.106445,0.0611,-0.0050,0.0670,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.174383,-0.3777,0.0066,0.2922,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.242774,-0.2732,0.3909,0.4320,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:33.316940,-0.2586,0.0525,0.2556,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.367385,-0.4163,0.0478,0.3321,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.409393,0.0336,0.2622,0.2143,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.449542,-0.2237,0.0181,0.2209,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.480217,-0.2827,0.1976,0.3402,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.513906,-0.3191,-0.1160,0.2016,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:33.552614,-0.5523,0.0991,0.4257,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.593011,-0.3961,0.1229,0.3595,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.640644,-0.2512,0.5700,0.5106,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:33.717648,-0.1898,0.0793,0.2346,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.802562,-0.1241,0.4673,0.3957,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:33.874127,-0.4163,0.3044,0.4604,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:33.941048,-0.1104,0.3783,0.3443,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.007507,-0.3635,0.3313,0.4474,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:34.070540,-0.3747,0.2276,0.4012,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.122232,-0.2574,0.4139,0.4357,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:34.168641,-0.3902,0.2473,0.4188,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.209746,-0.0993,0.2299,0.2646,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.221130,-0.3898,0.0673,0.3285,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.246957,-0.0321,0.0522,0.1422,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.302461,-0.1421,-0.1661,0.0880,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.393812,-0.2173,0.4154,0.4164,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:34.483636,-0.3465,0.4289,0.4877,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:34.562638,-0.5253,0.0648,0.3951,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.655023,-0.3570,0.0336,0.2953,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.769670,-0.6660,0.4193,0.6427,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:34.819892,-0.5852,0.3748,0.5800,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:34.861732,-0.1872,-0.0329,0.1772,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:34.953556,-0.0165,0.3668,0.2916,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.041194,-0.3143,0.3920,0.4532,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:35.119365,-0.1434,-0.0631,0.1402,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.181760,-0.4490,0.2489,0.4490,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.268900,-0.1355,-0.0682,0.1337,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.357059,0.0666,0.2712,0.2023,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.402954,-0.3011,-0.2299,0.1356,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:35.440255,-0.0063,0.4503,0.3283,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.475855,-0.3306,0.4072,0.4689,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:35.514154,-0.0405,0.2613,0.2509,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.543795,-0.2398,0.5057,0.4728,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:35.617511,0.0725,0.3769,0.2522,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.692901,-0.6137,0.3249,0.5693,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:35.767215,-0.4211,0.5300,0.5756,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:35.823611,-0.6439,-0.0646,0.3897,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.869077,-0.1032,0.2804,0.2918,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.918219,-0.7737,0.1507,0.5622,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.952719,-0.2625,0.2225,0.3425,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:35.982562,-0.2457,-0.1481,0.1488,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:36.012183,-0.1649,0.4741,0.4195,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.053125,-0.4775,0.1557,0.4166,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.087362,-0.3441,0.2087,0.3764,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.117611,-0.4678,0.1245,0.3962,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.151003,-0.1530,0.1400,0.2465,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.187586,0.0135,0.1186,0.1525,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.220906,-0.1015,0.2325,0.2670,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.222538,-0.1248,0.4138,0.3693,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.266450,-0.0807,0.1538,0.2173,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.344590,-0.3404,0.5284,0.5344,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:36.429710,-0.5136,0.1491,0.4314,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.520620,-0.2333,0.3699,0.4016,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:36.591969,-0.3065,0.1831,0.3448,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.675153,-0.2474,0.5072,0.4773,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:36.718303,-0.4272,0.2575,0.4424,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.764731,-0.1552,0.2941,0.3246,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.797430,-0.3293,0.0629,0.2961,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.834535,-0.1837,0.5216,0.4526,anxiety,0.00,0.0000,0.0000
2026-03-15T11:34:36.895583,-0.2240,0.1734,0.2987,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:36.969359,-0.5147,-0.0226,0.3461,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.046407,-0.2973,0.0745,0.2859,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.132635,-0.2786,-0.1126,0.1830,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:37.224629,-0.5791,-0.0613,0.3589,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.294251,-0.3555,-0.0261,0.2647,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.335424,-0.3008,0.2222,0.3615,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.394750,-0.1364,0.1822,0.2593,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.433988,-0.1184,0.0649,0.1916,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.473841,-0.3258,0.2150,0.3704,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.516242,-0.7560,0.2421,0.5990,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.549866,-0.3298,0.3281,0.4290,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:37.584346,-0.5645,0.5623,0.6634,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:37.632941,-0.5846,-0.1607,0.3119,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:37.690938,-0.1008,0.1741,0.2375,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.773644,-0.2593,-0.1028,0.1783,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:37.842080,-0.3901,0.0957,0.3429,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.898595,-0.2891,0.1552,0.3221,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:37.979611,-0.2364,0.0412,0.2388,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.062563,-0.1844,0.1741,0.2793,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.127367,-0.4797,-0.2378,0.2209,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:38.178967,-0.1795,0.0533,0.2164,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.232945,-0.4140,0.2229,0.4185,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.234886,-0.2982,0.1943,0.3462,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.289864,-0.5436,0.0813,0.4124,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.329186,-0.3245,0.2808,0.4027,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.379943,-0.0009,0.2980,0.2495,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.416419,-0.5695,0.1501,0.4598,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.454208,-0.1777,0.1527,0.2652,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.526938,-0.4619,0.6249,0.6434,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:38.617603,-0.4141,0.4914,0.5528,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:38.678724,-0.0743,0.3040,0.2892,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.763301,-0.5696,0.2142,0.4919,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.817701,-0.1113,-0.2031,0.0541,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.870111,-0.3491,0.0174,0.2833,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:38.916661,-0.2355,0.3834,0.4094,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:38.954221,-0.2571,0.3488,0.4029,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:38.991590,-0.4106,0.3317,0.4712,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:39.032533,-0.2224,0.0513,0.2369,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.067164,-0.2471,0.3335,0.3903,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:39.115414,-0.4101,0.0046,0.3074,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.170560,-0.2449,0.3413,0.3931,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:39.256553,-0.6470,0.3801,0.6135,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:39.328117,-0.2266,0.4796,0.4531,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:39.423303,-0.2746,0.1333,0.3040,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.504513,-0.3761,0.2574,0.4168,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.578236,0.0960,0.2355,0.1697,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.645912,-0.2090,0.0257,0.2174,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.721432,-0.4275,0.2378,0.4327,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.793922,-0.5009,0.1848,0.4429,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.831187,-0.4244,0.1615,0.3929,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.880187,-0.7403,0.2603,0.6003,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.922599,-0.4619,0.4613,0.5616,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:39.957812,-0.3061,0.0492,0.2776,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:39.988896,-0.4528,-0.0311,0.3108,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.019960,-0.0682,0.1856,0.2269,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.053556,0.0185,-0.0113,0.0851,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.094244,-0.5002,-0.0754,0.3124,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.167735,-0.2581,-0.0406,0.2087,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.248810,-0.6500,0.5818,0.7159,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:40.259329,-0.3885,-0.4209,0.0838,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:40.352611,-0.4671,0.1678,0.4175,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.425480,-0.6704,0.5094,0.6899,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:40.465971,-0.1442,0.1148,0.2295,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.518468,-0.2525,0.4324,0.4425,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:40.554297,-0.3835,0.4288,0.5061,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:40.599913,-0.1686,0.1199,0.2443,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.688310,-0.2858,0.1862,0.3360,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.775325,-0.2099,0.5422,0.4761,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:40.854795,-0.4370,0.2296,0.4333,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.933661,-0.3506,0.1921,0.3713,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:40.965977,-0.2968,0.0779,0.2873,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.000871,-0.2916,0.2048,0.3482,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.041417,-0.1806,0.1314,0.2560,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.084804,-0.4184,-0.2134,0.2025,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:41.119195,-0.3111,-0.2036,0.1537,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:41.157748,-0.2448,0.2928,0.3688,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.188730,-0.1930,0.4589,0.4260,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.223723,-0.4987,0.3371,0.5179,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:41.258104,0.0364,0.2672,0.2154,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.287772,-0.1773,0.5099,0.4436,anxiety,0.00,0.0000,0.0000
2026-03-15T11:34:41.324913,-0.1332,0.3962,0.3647,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.420646,-0.2608,-0.0014,0.2297,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.498607,-0.2652,-0.0148,0.2252,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.571929,0.2290,0.4657,0.2184,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.659212,-0.0582,0.0610,0.1596,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.757944,-0.5092,0.4497,0.5795,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:41.843973,-0.4688,-0.1541,0.2573,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:41.910916,-0.5988,0.1533,0.4760,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:41.967604,-0.3040,0.5680,0.5360,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:42.007068,-0.4860,0.3463,0.5161,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:42.042817,-0.4286,0.0937,0.3612,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.072809,-0.5642,0.3067,0.5354,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:42.116404,-0.0613,0.2162,0.2388,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.151529,0.1628,0.4833,0.2603,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.185940,-0.1897,0.0574,0.2235,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.227149,-0.1785,0.0587,0.2186,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.234201,-0.2469,0.0138,0.2304,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.284383,-0.6387,-0.0066,0.4161,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.331421,-0.0870,0.0365,0.1617,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.409058,-0.3002,0.1754,0.3378,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.479882,-0.2125,-0.0424,0.1850,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.596025,-0.2952,-0.2464,0.1244,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:42.694927,-0.8533,0.3327,0.6930,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:42.775165,-0.5566,0.2188,0.4877,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:42.849333,-0.4488,-0.1074,0.2707,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:42.928863,-0.3087,0.3209,0.4148,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:43.002003,-0.2277,0.2765,0.3521,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.070735,-0.4919,0.3287,0.5103,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:43.127211,-0.3946,0.0296,0.3121,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.156171,-0.3662,0.0776,0.3219,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.192774,-0.4761,0.3695,0.5228,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:43.223155,-0.2687,0.2911,0.3799,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.254942,-0.3285,0.1418,0.3351,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.288707,-0.1720,0.6263,0.4991,anxiety,0.00,0.0000,0.0000
2026-03-15T11:34:43.321189,-0.1508,0.3142,0.3325,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.355921,-0.2020,0.1954,0.2987,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.399558,-0.1605,0.4755,0.4180,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.467694,-0.3433,0.1262,0.3347,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.537082,-0.4358,0.2029,0.4194,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.605349,-0.2740,0.0633,0.2687,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.669104,-0.3552,0.1430,0.3491,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.733321,-0.1507,0.1675,0.2591,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.807298,-0.3963,0.2620,0.4292,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:43.878459,-0.3674,0.3767,0.4721,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:43.938522,-0.2750,0.3493,0.4121,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:43.979853,-0.5541,0.0957,0.4249,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.048745,-0.2690,0.2876,0.3783,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.084312,-0.0642,0.0992,0.1817,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.129270,-0.6717,-0.2035,0.3341,sadness,0.00,0.0000,0.0000
2026-03-15T11:34:44.174785,-0.1689,0.2642,0.3166,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.224600,-0.1932,0.2690,0.3311,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.225218,-0.0482,-0.0466,0.1008,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.319281,-0.2582,0.1061,0.2821,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.449178,-0.2171,0.0416,0.2294,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.574083,-0.0298,0.3727,0.3012,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.670798,-0.5134,0.2044,0.4589,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.762421,-0.1626,0.0844,0.2235,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.826089,-0.3564,0.3200,0.4382,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:44.877212,-0.3111,0.1873,0.3492,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.921866,-0.1693,0.1786,0.2739,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:44.971393,0.0703,0.1201,0.1249,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:45.013270,-0.0142,0.3111,0.2627,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:45.052708,-0.2829,0.2715,0.3772,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:45.096587,-0.2585,0.5399,0.4992,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:45.137335,-0.0098,0.1631,0.1864,neutral,0.00,0.0000,0.0000
2026-03-15T11:34:45.179741,-0.4309,0.3213,0.4761,high_stress,0.00,0.0000,0.0000
2026-03-15T11:34:45.233649,-0.5277,0.2459,0.4868,neutral,0.00,0.0000,0.0000
